Male_Label,text,Female_Label,text,Label_Comparison
1,"我们这边社会上的叔叔阿姨们听到我的这种言论都会断定我是一个有伤风化的女孩子。曾经还真的就有这种事情发生过，即便我是母胎solo，我就只是为女性抱不平，就有人说我肯定私生活不检点，还动不动就上升到父母没有教育好你的角度。,悄悄告诉你一件事，我们民族当中基本上男方都有这个情结，更可怕的是还有很多女生chu女情结没啥毛病",0,"我们这边社会上的叔叔阿姨们听到我的这种言论都会断定我是一个有伤风化的女孩子。曾经还真的就有这种事情发生过，即便我是母胎solo，我就只是为女性抱不平，就有人说我肯定私生活不检点，还动不动就上升到父母没有教育好你的角度。,悄悄告诉你一件事，我们民族当中基本上男方都有这个情结，更可怕的是还有很多女生chu女情结没啥毛病",Different
1,"不好意思我才回家看到消息。“接受”的意思是？我说的关于“田园女权”的那句话还有举的学会让男生付款的例子就是您那个意思？我是觉得我认识的女性主义者女生中大部分都是坚持机会平等，性别平等，而不是压迫的。相反，压迫是女性主义兴起的原因呀。,您这个类比似乎有点不成立。类比是要站在两者本质属性相似或相同的基础上的，在我的理解中，女性主义的诉求并不是损人不利己的抽烟行为。我觉得归根到底是我们俩对女性主义的理解不一样，也许您可以把一部分口吐芬芳（和一部分到女权主义者一样）的人和基于现实，理论和历史在严肃发出诉求的人区别开。",0,"不好意思我才回家看到消息。“接受”的意思是？我说的关于“田园女权”的那句话还有举的学会让男生付款的例子就是您那个意思？我是觉得我认识的女性主义者女生中大部分都是坚持机会平等，性别平等，而不是压迫的。相反，压迫是女性主义兴起的原因呀。,您这个类比似乎有点不成立。类比是要站在两者本质属性相似或相同的基础上的，在我的理解中，女性主义的诉求并不是损人不利己的抽烟行为。我觉得归根到底是我们俩对女性主义的理解不一样，也许您可以把一部分口吐芬芳（和一部分到女权主义者一样）的人和基于现实，理论和历史在严肃发出诉求的人区别开。",Different
1,如果真是如女生所述，中间有不少求救和自救的机会，但女生都没有用。,0,如果真是如女生所述，中间有不少求救和自救的机会，但女生都没有用。,Different
1,你能否认现在的社会男的确实承担家庭经济责任比女的多？ 你能否认现在这样的教育制度下，女的对家庭精力的付出比男的要多的多？ 你能否认现在的工作岗位性别歧视依然严重？,0,你能否认现在的社会男的确实承担家庭经济责任比女的多？ 你能否认现在这样的教育制度下，女的对家庭精力的付出比男的要多的多？ 你能否认现在的工作岗位性别歧视依然严重？,Different
1,厌男直女对所有腩亻平等面对，怎么能叫incel?我们明明是平权派啊,0,厌男直女对所有腩亻平等面对，怎么能叫incel?我们明明是平权派啊,Different
1,全世界都厌女，包括职场上，女人都嫉妒女人，变成男人的同盟者,0,全世界都厌女，包括职场上，女人都嫉妒女人，变成男人的同盟者,Different
1,"现在年轻男女都好高骛远，父母和家庭如果不施加压力，大多数人的婚姻还真的不容易搞成。,在我的家乡，少数民族的包办婚姻还占到80%，汉族的包办婚姻也占到40%左右，所谓强迫，也就是使用思想上的压力，古代也不是随意打杀子女的。,中国历史上的包办婚姻，也并非完全不征求儿女意见的，现在中国的很多婚姻中，父母和家人的意见仍然占主导地位。",0,"现在年轻男女都好高骛远，父母和家庭如果不施加压力，大多数人的婚姻还真的不容易搞成。,在我的家乡，少数民族的包办婚姻还占到80%，汉族的包办婚姻也占到40%左右，所谓强迫，也就是使用思想上的压力，古代也不是随意打杀子女的。,中国历史上的包办婚姻，也并非完全不征求儿女意见的，现在中国的很多婚姻中，父母和家人的意见仍然占主导地位。",Different
1,在理论形成以前，只考虑具体案例的女权就是这个样子，简单来说就是你弱你有理呗。无关权利平等，只有敌视对面，尽管对面并不清楚有谁。虽然必然经历过这个阶段，但被牺牲的另一部分人就……不配得到权利呗？,0,在理论形成以前，只考虑具体案例的女权就是这个样子，简单来说就是你弱你有理呗。无关权利平等，只有敌视对面，尽管对面并不清楚有谁。虽然必然经历过这个阶段，但被牺牲的另一部分人就……不配得到权利呗？,Different
1,Emmm我现在真滴觉得直男好了，那些骂着女的要这要那要彩礼的男的就是想打着平等来压榨女人。算计的比谁都厉害。还表面装的风轻云淡受委屈了。他们说的一个标点符号都不能信。,0,Emmm我现在真滴觉得直男好了，那些骂着女的要这要那要彩礼的男的就是想打着平等来压榨女人。算计的比谁都厉害。还表面装的风轻云淡受委屈了。他们说的一个标点符号都不能信。,Different
1,很简单 因为中国至今仍然是个男权社会 而且已经延续五千年的传统了 虽然这个事实我也很难过我也很无语  。。。。,0,很简单 因为中国至今仍然是个男权社会 而且已经延续五千年的传统了 虽然这个事实我也很难过我也很无语  。。。。,Different
1,"还有我没出去上学的时候，他们很多留守儿童来镇上上学，上到一半不上了，女孩回家嫁人男孩出去打工，我听了就有种怒其不争的感觉，太难受了,确实是农村的更多，现在也是很多，只是态度没那么强硬了，我是皖北县城里的，住在镇上，老家大都很封建，认为女孩没必要读那么多书否则就会眼界高，看不上村里的男人,这不就是物化吗。。。以前的时候女性地位多低啊，现在有人看不惯女权就是因为女生挤占了那些男人们的生存空间，嫉妒了呗",0,"还有我没出去上学的时候，他们很多留守儿童来镇上上学，上到一半不上了，女孩回家嫁人男孩出去打工，我听了就有种怒其不争的感觉，太难受了,确实是农村的更多，现在也是很多，只是态度没那么强硬了，我是皖北县城里的，住在镇上，老家大都很封建，认为女孩没必要读那么多书否则就会眼界高，看不上村里的男人,这不就是物化吗。。。以前的时候女性地位多低啊，现在有人看不惯女权就是因为女生挤占了那些男人们的生存空间，嫉妒了呗",Different
1,其实不管什么还是从对立面来看都成立的，环境对女性的阻碍或者说歧视，也是女性自身特点的一些对立面，我不敢说博主说的那里错但从对立面看，如果女权运动要有显着进展，女性身上的一些发光发亮的特点也会因此消失，最简单的栗子就是娇柔所以女权的胜利是需要代价的就是女“性”不断向男“性”无限靠近,0,其实不管什么还是从对立面来看都成立的，环境对女性的阻碍或者说歧视，也是女性自身特点的一些对立面，我不敢说博主说的那里错但从对立面看，如果女权运动要有显着进展，女性身上的一些发光发亮的特点也会因此消失，最简单的栗子就是娇柔所以女权的胜利是需要代价的就是女“性”不断向男“性”无限靠近,Different
1,现在她们想要的不是女权 而是特权，并且是真实说出要特权。当屠龙的少女看到恶龙那些抢夺来的金银财宝后 她想的不是屠龙并归还财宝 而是“我也要这些财宝”。屠龙的少女最终没有回来 因为她杀了恶龙后变成了恶龙。,0,现在她们想要的不是女权 而是特权，并且是真实说出要特权。当屠龙的少女看到恶龙那些抢夺来的金银财宝后 她想的不是屠龙并归还财宝 而是“我也要这些财宝”。屠龙的少女最终没有回来 因为她杀了恶龙后变成了恶龙。,Different
