MaleLabel,text,FemaleLabel,text,LabelComparison
1,其实，这个视频没有说到本质，黑河南人，可能主要原因是以前，火车站有很多河南口音的骗子，就2000年之后，都有，现在应该没有了，这个应该是主要原因吧，而火车站在过去是大量人口汇聚的地方，严重破坏了河南人在其他人心中的印象，而别的地方的人也不可能有更多途径了解河南人，我相信大多数人根本就不会没事主动去河南，去了解河南，所以，因为这些骗子，让大家对河南人有坏的印象，之后一些坏事情都扣在河南人身上，其实我都被骗过，遇到的版本是。车站买票，钱不够，借几块钱。帮忙买票。我给了5块，后来才知道是骗子,0,其实，这个视频没有说到本质，黑河南人，可能主要原因是以前，火车站有很多河南口音的骗子，就2000年之后，都有，现在应该没有了，这个应该是主要原因吧，而火车站在过去是大量人口汇聚的地方，严重破坏了河南人在其他人心中的印象，而别的地方的人也不可能有更多途径了解河南人，我相信大多数人根本就不会没事主动去河南，去了解河南，所以，因为这些骗子，让大家对河南人有坏的印象，之后一些坏事情都扣在河南人身上，其实我都被骗过，遇到的版本是。车站买票，钱不够，借几块钱。帮忙买票。我给了5块，后来才知道是骗子,Different
1,想什么呢，西方宗教反对同性恋仅仅是因为同性恋不能下崽而已。宗教信仰这种东西说白了都是人定的。,0,想什么呢，西方宗教反对同性恋仅仅是因为同性恋不能下崽而已。宗教信仰这种东西说白了都是人定的。,Different
0,一脚飞开4个展开的基地车，流云直接升3星,1,一脚飞开4个展开的基地车，流云直接升3星,Different
1,本人男，被女友戴了贞操带，女友不戴。我听说有好几个女的给男友戴贞操带，没听说过男的给女友戴贞操带。,0,本人男，被女友戴了贞操带，女友不戴。我听说有好几个女的给男友戴贞操带，没听说过男的给女友戴贞操带。,Different
0,op沙軟罢了,1,op沙軟罢了,Different
1,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,0,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,Different
1,看到这个工作人员的衣服有彩虹就知道是美西势力恶意制造的宣传。如果工作人员衣服上没有彩虹还能有一点可信！,0,看到这个工作人员的衣服有彩虹就知道是美西势力恶意制造的宣传。如果工作人员衣服上没有彩虹还能有一点可信！,Different
0,切，优胜劣汰很正常啊。比不过人家就说人家心胸狭隘，大叔你羞也不羞。,1,切，优胜劣汰很正常啊。比不过人家就说人家心胸狭隘，大叔你羞也不羞。,Different
0,说实话，她们爱找谁找谁，你别去接盘就行了。,1,说实话，她们爱找谁找谁，你别去接盘就行了。,Different
0,在？为什么删我回复？心虚了是吧,1,在？为什么删我回复？心虚了是吧,Different
0,这什么表姐？老想着教育表妹，娘味说教差不多得了,1,这什么表姐？老想着教育表妹，娘味说教差不多得了,Different
0,编的能不能再假点🤣作风问题不上报是吧,1,编的能不能再假点🤣作风问题不上报是吧,Different
1,说得好，为了防止西式政治正确绑架科学，需要从我们做起,0,说得好，为了防止西式政治正确绑架科学，需要从我们做起,Different
1,真的有女性厌女吗？女孩能客观公正评论男女矛盾，帮理不帮人，已经算很难得了,0,真的有女性厌女吗？女孩能客观公正评论男女矛盾，帮理不帮人，已经算很难得了,Different
1,5，能担起家庭责任，借由工作分居两地，在外地和同姓朋友同狙或交往同姓朋友；,0,5，能担起家庭责任，借由工作分居两地，在外地和同姓朋友同狙或交往同姓朋友；,Different
1,众所周知，现在肖万警官已经封神，称号包括且不限于，黑膝侠，美国队长，铁腿超人,0,众所周知，现在肖万警官已经封神，称号包括且不限于，黑膝侠，美国队长，铁腿超人,Different
1,不行的，当时骂河南是因为宝贵的土地资源不能让他们留在这地方，会掉价，毕竟他们都是建筑农民工，万一不走了怎么办会不会挤压当地人。东北那边不一样，人少有底子要吸引他们买房，就说他们政府不行好了。所以你能看到职高学姐没干啥事儿吧，纷纷带入句句血泪。杭州那谁6个e美元，连一丢丢热度都没。而且6e美元刚出来学姐事件就来了。就是这么巧，巧得巧到好处。,0,不行的，当时骂河南是因为宝贵的土地资源不能让他们留在这地方，会掉价，毕竟他们都是建筑农民工，万一不走了怎么办会不会挤压当地人。东北那边不一样，人少有底子要吸引他们买房，就说他们政府不行好了。所以你能看到职高学姐没干啥事儿吧，纷纷带入句句血泪。杭州那谁6个e美元，连一丢丢热度都没。而且6e美元刚出来学姐事件就来了。就是这么巧，巧得巧到好处。,Different
0,利维坦不站在男人的一方，大家现在能干的就是喊喊口号搞搞理论宣传，现在这个阶段该干什么事儿就得干什么事儿。现在是大家在等时机成熟，条件不成熟你就让大家冲上去送死，你当大家傻？,1,利维坦不站在男人的一方，大家现在能干的就是喊喊口号搞搞理论宣传，现在这个阶段该干什么事儿就得干什么事儿。现在是大家在等时机成熟，条件不成熟你就让大家冲上去送死，你当大家傻？,Different
1,无艾不是真基,0,无艾不是真基,Different
0,他说的是女权 又不是所有女人 你没必要对号入座吧,1,他说的是女权 又不是所有女人 你没必要对号入座吧,Different
1,听见吉林同事骂她男朋友“辽宁杆子”，这才知道原来三省内部也有歧视。不过相比我们内斗省这根本不值一提。,0,听见吉林同事骂她男朋友“辽宁杆子”，这才知道原来三省内部也有歧视。不过相比我们内斗省这根本不值一提。,Different
1,上海人不就那样吗？,0,上海人不就那样吗？,Different
1,投资人造子宫，找相关从业人员发泄信誉,0,投资人造子宫，找相关从业人员发泄信誉,Different
0,上海人形象只能想起姚明了，反面例子就是周立波啦😆,1,上海人形象只能想起姚明了，反面例子就是周立波啦😆,Different
1,是的，现在上海的一些媒体人也是喜欢黑安徽。一天不被黑反而不习惯了,0,是的，现在上海的一些媒体人也是喜欢黑安徽。一天不被黑反而不习惯了,Different
1,黑龙江都没有地域歧视，毕竟过了松花江，都是南方人－＝≡ヘ(*?ω?)ノ,0,黑龙江都没有地域歧视，毕竟过了松花江，都是南方人－＝≡ヘ(*?ω?)ノ,Different
1,东北人假冒云贵川,0,东北人假冒云贵川,Different
0,你遇到的就是一群好吃懒做天天看偶像剧刷抖音微博三观崩裂的东西，只想着不劳而获结了婚花着你的资源然后拎啤入住，根本不懂什么叫相互付出。现在很多都是这样。,1,你遇到的就是一群好吃懒做天天看偶像剧刷抖音微博三观崩裂的东西，只想着不劳而获结了婚花着你的资源然后拎啤入住，根本不懂什么叫相互付出。现在很多都是这样。,Different
1,。。。。。🤔🤔🤔上海人的地域歧视严重吗，据说外地人去上海，被骂要饭的，不知道真假,0,。。。。。🤔🤔🤔上海人的地域歧视严重吗，据说外地人去上海，被骂要饭的，不知道真假,Different
0,你才是那种满口仁义道德的人吧😕,1,你才是那种满口仁义道德的人吧😕,Different
0,黑子好多都是没来过广东的,1,黑子好多都是没来过广东的,Different
1,好久没看贴吧，今天一看反同恋吧我还以为是不是进错吧了，沦陷的好快啊,0,好久没看贴吧，今天一看反同恋吧我还以为是不是进错吧了，沦陷的好快啊,Different
1,四川口碑很好好么，河南，安徽，四川劳务输出大省，就四川口碑是正面的,0,四川口碑很好好么，河南，安徽，四川劳务输出大省，就四川口碑是正面的,Different
0,什么电影，傻宝,1,什么电影，傻宝,Different
0,在哪也比国内好得多，前提你自己要行，自己不行在哪儿都不行,1,在哪也比国内好得多，前提你自己要行，自己不行在哪儿都不行,Different
0,这跟以前的管家仆人似的,1,这跟以前的管家仆人似的,Different
1,我啥时候说河南人偷井盖被歧视？,0,我啥时候说河南人偷井盖被歧视？,Different
1,黑人暴力基因占百分之84白人和黄人分别是51和13黑人暴力是基因层面的，可以通过后天教育改变但是很难。,0,黑人暴力基因占百分之84白人和黄人分别是51和13黑人暴力是基因层面的，可以通过后天教育改变但是很难。,Different
1,拉低和族基因了,0,拉低和族基因了,Different
0,第一代女拳是境外势力资助，微博那会被抓的全是男性，真要令我笑死,1,第一代女拳是境外势力资助，微博那会被抓的全是男性，真要令我笑死,Different
