"text","label","split"
"男人都烂到无极限了，却反过头来说女人最烂，真是可笑至极！是人都会犯错，女人也会犯错，但是不要污蔑女人 or 夸大女人的错误！而现在，总体上来说，女人的错误处在正常范围；而男人的错误则是现象性质的、是超过底线的！（在以前男人的错误则是全体性质的、是无极限的）！男人，你们真该死！,女人是主体，男人是寄生体！男人=寄生虫！男人就是寄生在女人体内的一种低级生物，以供女性完成宇宙生命进化使命的一个小工具而已！","1","train"
"即使这句话没问题  你看到下面评论了吗？ 张口闭口骂人家驴不算侮辱吗？","0","train"
"真的是……前任里吵起架来讲道理的几乎没有。我一度以为是我运气太差遇到不讲道理的男性，后来发现好像都差不多。男性=讲道理 真是骗得我好苦。","1","train"
"要是什么父母患了重病啊什么的 你说下海我还想支付宝支援一下 一个赌博出轨的爹 既没有做丈夫的责任也没有尽到做家长的义务 为了这样一个人下海了委屈自己了 真的没必要！","0","train"
"译文纪实的书名们让人想死，但是临死之前想知道自己是怎么死的，于是翻开了书……","0","train"
"然而还是有无数女性挤破头要进娱乐圈，发这些又有什么用？张紫妍本人也是拍三级片的，国内她的片够火的了。被强迫陪睡很可怜，但她本身确实不是什么好女孩…无意说她错，错的是禽兽，只是身在圈内对这些事心知肚明的她有时候做错了选择而已","1","train"
"其实我怀疑这是人口买卖，甚至可能有产业链，那这样其实从她母亲开始查应该会比较好入手。毕竟一个知法懂法的人和一个丧良心卖女儿的人比，肯定是她母亲更好对付，更好撕开口子","0","train"
"姐妹，今天看到了这个…这基本是瞎说和造谣了呀","0","train"
"所以离婚当事人对我来说争议最大是对男孩贺女孩的不同对待。堕男胎确实也是韩国女权运动一个流派的口号。任何领域极端主义肯定会存在，但是也注定“信徒”少。博主引用的那句话在我看来不算极端主义，只是被杠精怼的ptsd。","0","train"
"不一定。我先提个前提，群体缺乏多元意见交流和会导致群体走偏，并反过来影响意见领袖，导致走的更偏直至极端。套用到这里面的话，可能就是因为想法不一样的都被割席了… 顺带希望田宝也能不被带偏，秉持观点，任尔东西南北风吧","0","train"
"老师没关系的，我觉得在交流时用这个称呼指代没问题，大家都能立刻明白说的是哪些人，其他的词反而传播度不够广，没有辨识度。(不过要换的话，也许可以用激进派？就是相比一般人，对社会性别问题改革要求更迫切、改革幅度也更大的意思","0","train"
"真的 看到有人说平权是女权 男女平等 我可去你爹的吧","1","train"
"人间的变态已经超出常理道德 在无法理解的事情面前永远不要局限自己 我们除了发声 能做的还有努力有同理心","0","train"
"别为了这个渣渣浪费口水了，咱们生而为人，感情伴随一生！她生而为狗，为咬人而生！一个网络暴力的发起者，一个没感情，没思想的动物，狗都会感恩，她只会索取，然后恩将仇报之人！她活着已经没有意义了！劝她善良前，请了解她是否是个人！如果蔡艺侬女士能看到，希望解决了这个妖孽！<username>","1","train"
"男人没有生育能力这一基本事实就奠定了女权运动注定只能是暴力战争，不可能是“光荣革命”。 黑人并不比白人有什么优势，但女性却拥有男性不可能拥有的生育能力（优势），男人没有可能会放弃奴役女性，因为这意味着他要放弃他们最想要而又无法取得的生育能力。","1","train"
"哈哈哈哈，遇到这种情况我也打算这么办了，不过不说鬼子话，说胡建话","0","train"
"假新闻，灯塔国的教育机构怎么会干这种事呢，肯定是谣言","0","train"
"我的天呐，我说你们觉得的子宫羡慕它是有来源的，就是霍妮的书，你有看到吗？就一个简单的句子，你看不出来吗,你自己觉的博主男女性别无所谓最好。所以你是觉得这博是直接攻击男性还是直接攻击男明星，无论哪个都不像维护了我们女生的利益啊,为什么女性不能靠自己的努力维护自己的权益呢？","0","train"
"所以说天朝这边无论追爱豆还是看电视剧都是脑残，爱豆就死追颜值，电视剧就只追浪漫爱情和撒糖和男二","0","train"
"之前在她微博下面被她粉丝骂好惨 就是因为说了句mind yr own bussiness 太可怕了...","0","train"
"许仙起码最后还算是社会高阶层了，读书人，会看病，比牛郎强多了。","0","train"
"照你这么说还生什么孩子，反正转来转去都是女性吃亏呗，还给男性多一个基因，不是婚驴是什么，你说对吧","1","train"
"这不就是绿绿套路吗 极端屌癌杀女婴强j女性 温和屌癌洗地说不要一竿子打翻一船屌 但是他们自己不会去谴责极端屌","1","train"
"一直不说是因为离婚协议里面规定两人不再公开这件事了，但女方一直以自己是受害者的名义参加各种活动，无疑是违反了协定。（而事实上法庭并没有判决，所以不能这么对外宣称，因为国外家暴是严重罪名）男方律师表示也有足够证据证明男方是受害者以及女方伪造，下月就开庭,那是因为上年12月的时候JK罗琳发表声明信任德普并且不换演员，然后太阳报起哄在报纸上指着罗琳聘用家暴者，德普觉得因为自己的事而让朋友承受骂名不好，所以起诉太阳报诽谤。（国外的新闻国新浪娱乐这种公众号报道永远断断续续，不讲前因后果，少看为好，关注几个正经的）","0","train"
"反正既然被割席了，那就大大方方割彻底了，再也不管她们的离婚、随母姓、房子归属。平权又要我们回去。只能说爱情不是你想买，想买就能买~~~","1","train"
"别生气。怒大伤肝。写文本来就是这样的不可能永远不长大不可能长大了没有性。","0","train"
"我要买些必备品，女人嘛，吃和用，都懂的哈！","0","train"
"哈哈哈 傻b男人太多 不太懂 我就自己偷着乐","1","train"
"中国的家庭主妇比全球倒数，没办法，一是生活成本高，二是中国有大量你这种男人啊","1","train"
"至今仍记得德普扮成船长看望生病小孩子的新闻，类似的好像还有很多，感觉他是非常温柔的人。","0","train"
"我觉得你两可能是同一个观点但是TA没看懂你之前讲了什么","0","train"
"？我们一直说的不就是第一张…？第二张被害妄想自己瞎臆造啥呢","0","train"
"退一万步，就算是演得也要抓，传播淫秽色情。而且还诱导犯罪。看的人送礼物的人也要一起抓了。","0","train"
"这也是我说了很多次的，不要把错误浪漫化，永远不要。错了就是错了，不要用任何“爱”“寂寞”等浪漫的词汇来粉饰。","0","train"
"唯一一个提早请假的，是因为公司换了更大的办公室，新装修过，有点味道","0","train"
"说服的基准点是在还有得救的程度 她们那些达不到这个基准点","0","train"
"男权的人一直阻挡平权发展，甚至出口脏话问候你妈。是因为男权太久了，拿走一点权力他就觉得是在剥夺","1","train"
"现在的情况是极端女权造成的？极端女权起码做到反婚了，她们除了给夫权添砖加瓦还做了啥","1","train"
"李辉才的好朋友，这不是，还上过超人回来了，我的天呢，那李辉才。。。。","0","train"
"被亲生儿子起诉，被养女迪伦控告性侵，与第一任女友的韩裔养女结婚","0","train"
"我始终认为这个社会对人的异化应该需要每个性别共同对抗，至于始终谈论女性解放而不讨论男性解放的原因，则是因为在这里女权是唯一可以讨论的政治话题，要是想讨论比性别层面更广的解放，马上就触及到不可说的政治话题了。","0","train"
"是的，主要是受不了那些伪女权主义者动不动就给别人扣上帽子","1","train"
"生了男孩给家族续了香火才有资格露乳。生女孩没这个资格。","1","train"
"你能说这不是事实？还有，所谓恋爱自由，多自由算自由。因为异地恋就劈腿出轨算不算自由？人如果没有道德责任感，跟禽兽有什么区别？,这玩意不是都在十年中被打成大毒草了吗？那那十年不算本朝吗？恋爱是恋爱，恋爱时婚姻的基础的，恋爱完了随便结婚，结婚后大家随便恋爱，随便出轨，闹呢？,既然不少，什么叫甩锅呢？传统文化意识形态是责任制，现在按照西方资产阶级意识形态追求什么自由，这不是资本化是什么？,那叫啥自由恋爱啊？那叫乱搞破鞋。比如说一个女性，开始嫁给城里工人，发现比城里工人条件更优越的车间主任有资本就嫁给车间主任，然后发现更比车间主任条件更优越的就嫁给厂长，比厂长更优越的就嫁给部长。这叫恋爱自由啊？","1","train"
